"Response ID","Time Started","Date Submitted","Status","age","q1_hear_term_class_action","q2_what_is_a_class_action","אחר, פרט::q2_what_is_a_class_action","q4_class_action_past","כן, אנא פרט/י איזו תביעה הכי זכורה לך::q4_class_action_past","q5_class_action_defend_public","q6_receive_benefit","q7_receive_amount","q8_receive_how","q9_support_increased_fee","q10_why_support_increased_fee","q11_not_support_not_opposed_why","q12_opposed_why","q13_considering_filing","תקשורת:q14_filing_field","צרכנות:q14_filing_field","בנקאות:q14_filing_field","ביטוח:q14_filing_field","ניירות ערך:q14_filing_field","דיני עבודה:q14_filing_field","זיהום ופגיעה בסביבה:q14_filing_field","ספאם:q14_filing_field","אפליה על רקע גזע ודת:q14_filing_field","נגישות:q14_filing_field","תביעה נגד רשויות:q14_filing_field","אחר, פרט::q14_filing_field","אחר, פרט::q14_filing_field","q15_fee_prevent_filing","q16_quantify_compensation","אחר, פרט::q16_quantify_compensation","gender","edu","family_status","employment","income","rel","אחר, פרט::rel","rel_deg","אחר, פרט::rel_deg","city"
"397","2019-01-17 03:02:51","17/01/2019 10:11:21 am","Complete","55","1","public_suit_individual_loss","","0","","4","0","","","2","","","יש תביעות אמת שלאנשים אין סכום כזה ","0","","","","","","","","","","","","","","1","5","","female","4","divorced_separated","self_employed","4","Jew","","Secular","","אורנית"
"398","2019-01-17 03:03:05","17/01/2019 10:08:26 am","Complete","42","1","public_suit_individual_loss","","0","","3","1","3","cash","3","","הסכום נמוך מכדי להשפיע כפי שרוצים שישפיע","","0","","","","","","","","","","","","","","0","5","","male","4","married","hired","4","Jew","","Secular","","תל אביב -יפו"
"399","2019-01-17 03:03:15","17/01/2019 10:06:21 am","Complete","21","1","public_suit_individual_loss","","0","","3","0","","","3","","נטרלי","","0","","","","","","","","","","","","","","-99","5","","female","4","single","student","2","Jew","","Secular","","רעננה"
"400","2019-01-17 03:03:18","17/01/2019 10:06:26 am","Complete","37","1","state_neglect","","0","","4","1","20","cash","3","","הסכומים גבוהים במקצת","","0","","","","","","","","","","","","","","-99","99","","female","3","married","hired","2","Jew","","Secular","","מבוא חמה"
"401","2019-01-17 03:03:36","17/01/2019 10:09:26 am","Complete","4147","1","advance_public_rights","","1","תביעות נגד חברות מזון, רמדיה, שטראוס, תביעות נגד חברות הפלאפון","5","1","21","cheque","1","","","יותר כסף , פחות יפנו לאופציה הזור","0","","","","","","","","","","","","","","-99","5","","female","5","married","housewife","2","Jew","","Secular","","ראש העין"
"402","2019-01-17 03:02:19","17/01/2019 10:10:24 am","Complete","42","0","","","0","","4","0","","","3","","באיזשהו מקום היא צודקת, אך מצד שני אנשים לא יגישו תביעה  גם אם היא מוצדקת,בגלל הסכום.","","0","","","","","","","","","","","","","","1","99","","female","4","married","unemployed","4","Jew","","Traditional","","אשקלון"
"403","2019-01-17 03:03:52","17/01/2019 10:08:03 am","Complete","24","1","public_suit_individual_loss","","0","","5","1","20","coupon","5","חוק חשוב","","","0","","","","","","","","","","","","","","-99","5","","female","2","single","student","3","Jew","","Traditional","","באר שבע"
"404","2019-01-17 03:02:36","17/01/2019 10:07:48 am","Complete","27","1","dont_know","","0","","3","0","","","3","","אין לי עמדה לגבי החוק ","","0","","","","","","","","","","","","","","0","5","","female","4","single","hired","3","Jew","","Secular","","תל אביב -יפו"
"405","2019-01-17 03:04:16","17/01/2019 10:09:36 am","Complete","54","1","public_suit_individual_loss","","0","","4","1","4","coupon","3","","לא קשור אליי אישית","","0","","","","","","","","","","","","","","-99","2","","female","2","married","housewife","4","Jew","","Secular","","נתניה"
"406","2019-01-17 03:04:37","17/01/2019 10:15:37 am","Complete","22","1","public_suit_individual_loss","","0","","4","0","","","2","","","לא מאפשר לציבור שאין לו יכולת לממן מהלך שכזה להגן על זכויותיו","0","","","","","","","","","","","","","","1","3","","female","2","single","hired","3","Jew","","Secular","","רמת גן"
"407","2019-01-17 02:58:28","17/01/2019 10:04:48 am","Partial","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408","2019-01-17 03:04:45","17/01/2019 10:08:48 am","Complete","39","1","public_suit_individual_loss","","0","","3","0","","","-99","","","","0","","","","","","","","","","","","","","1","99","","female","2","married","hired","2","Jew","","Religious","","פתח תקווה"
"409","2019-01-17 03:04:52","17/01/2019 10:10:03 am","Complete","73","1","advance_public_rights","","0","","5","0","","","4","כדי שהציבור לא יגיש תביעה על כל דבר פעוט,י","","","0","","","","","","","","","","","","","","-99","5","","female","2","married","pension","1","Jew","","Secular","","תל אביב"
"410","2019-01-17 03:04:55","17/01/2019 10:10:19 am","Complete","23","1","public_suit_individual_loss","","0","","3","0","","","1","","","עוד דרך לקחת כסף מהציבור","0","","","","","","","","","","","","","","-99","4","","female","2","single","hired","4","Jew","","Secular","","כפר סבא"
"411","2019-01-17 03:05:07","17/01/2019 10:11:40 am","Complete","55","1","public_suit_individual_loss","","0","","4","0","","","1","","","תביעה יצוגית מוגשת על ידי עורך דין ; הנ""ל, בהיותו בקי בחוק, צריך להיות מספיק בעל ידע, בכדי לדעת אם יש טעם להגיש את התביעה או לא. לא כל אחד, הרוצה להגיש תביעה יצוגית יש לו את הכסף הנדרש לשלם את האגרה ולפעמים הוא מוותר על הגשת התביעה בגלל סיבה זו. אפשרי שתגבה אגרה, רק לאחר שבית המשפט יודיע שיש עילה בתיק ולקבלה.","0","","","","","","","","","","","","","","1","5","","female","3","divorced_separated","hired","1","Jew","","Traditional","","אשדוד"
"412","2019-01-17 03:04:57","17/01/2019 10:09:20 am","Complete","37","1","advance_public_rights","","0","","4","1","25","cash","3","","לא מכירה את כל הפרטים","","0","","","","","","","","","","","","","","1","4","","female","3","married","hired","4","Jew","","Secular","","מודיעין-מכבים-רעות*"
"413","2019-01-17 03:05:11","17/01/2019 10:12:52 am","Complete","39","1","public_suit_individual_loss","","1","שופרסל","5","1","12","cash","2","","","כי אם יש תביעות אמיתיות זה גורם לחשוב פעמיים ולא תמיד יהיה מוצדק לשלם את הסכום הזה","0","","","","","","","","","","","","","","1","3","","female","3","married","hired","2","Jew","","Religious","","ראש העין"
"414","2019-01-17 03:05:24","17/01/2019 10:09:05 am","Complete","22","1","advance_public_rights","","0","","5","0","","","-99","","","","0","","","","","","","","","","","","","","1","5","","female","2","single","hired","4","Jew","","Secular","","לוד"
"415","2019-01-17 03:02:21","17/01/2019 10:06:11 am","Partial","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"416","2019-01-17 03:06:08","17/01/2019 10:10:25 am","Complete","34","1","advance_public_rights","","0","","5","0","","","5","עוזר לחברה החלשה","","","0","","","","","","","","","","","","","","1","5","","female","2","married","hired","2","Jew","","Secular","","קרית אתא"
"417","2019-01-17 03:06:16","17/01/2019 10:09:30 am","Complete","46","1","public_suit_individual_loss","","1","סיליקון תנובה","3","0","","","3","","אין לי מספיק ידע להחליט","","0","","","","","","","","","","","","","","1","3","","male","5","single","hired","3","Jew","","Secular","","ניר דוד (תל עמל)"
"418","2019-01-17 03:06:15","17/01/2019 10:13:13 am","Partial","67","1","public_suit_individual_loss","","1","תביעה שאני משתתפת לגבי שינוי מינון בכדור אלטרוקסין ללא ידיעת המטופלים","4","0","","","1","","","מדוע אנחנו צריכים לשלם אם פגעו בנו ואנחנו מבקשים פיצוי?","0","","","","","","","","","","","","","","0","5","","","","","","","","","","",""
"419","2019-01-17 03:06:02","17/01/2019 10:09:17 am","Complete","42","1","public_suit_individual_loss","","1","סיליקון בחלב עמיד של תנובה","3","1","20","coupon","5","יחשבו פעמיים לפי הגשה של תביעות","","","0","","","","","","","","","","","","","","-99","4","","female","2","married","hired","4","Jew","","Secular","","פתח תקווה"
"420","2019-01-17 03:06:47","17/01/2019 10:10:36 am","Complete","57","1","advance_public_rights","","0","","5","0","","","2","","","לא ישתלם לחלק להגיש תביעות","0","","","","","","","","","","","","","","-99","5","","male","3","married","hired","4","Jew","","Traditional","","ירושלים"
"421","2019-01-17 02:59:34","17/01/2019 10:52:40 am","Complete","26","1","advance_public_rights","","0","","4","1","4","cash","3","","לא משנה לי","","0","","","","","","","","","","","","","","1","99","","female","4","married","hired","4","Jew","","Religious","","קצרין"
"422","2019-01-17 03:07:27","17/01/2019 10:12:21 am","Complete","21","1","public_suit_individual_loss","","0","","4","0","","","2","","","מונע מקבוצות קטנות, שרוצות להגיש תביעה בסדר גודל קטן להגיש את תביעתן.","0","","","","","","","","","","","","","","1","3","","female","4","single","student","5","Jew","","Secular","","כפר סבא"
"423","2019-01-17 03:07:15","17/01/2019 10:22:08 am","Complete","52","1","state_neglect","","0","","5","0","","","1","","","מקשה על האזרחים להגיש תביעה","1","","","","","","","","","","","authorities","other","ליקויי בניה","1","5","","female","3","divorced_separated","hired","3","Jew","","Secular","","חיפה"
"424","2019-01-17 03:07:39","17/01/2019 10:14:50 am","Complete","29","1","public_suit_individual_loss","","1","דומינוס פיצה- שליחת פרסומת בהודעה ללא אישור הלקוחה לקבלת פרסומות","5","1","15","coupon","1","","","","1","","","","","","","","spam","","","","","","1","99","","female","5","married","hired","3","Jew","","Secular","","גבעתיים"
"425","2019-01-17 03:08:13","17/01/2019 10:17:38 am","Complete","41","1","advance_public_rights","","0","","4","1","כ 20 שח","cheque","1","","","זה לקיחת כסף לחינם  במקום לתת את האפשרות לאנשים להגיש תביעה ייצוגית שהיא נכונה. רק במקרה שהתביעה הייצוגית לא הולמת ניתן לקחת כסף ","0","","","","","","","","","","","","","","1","3","","male","3","married","hired","2","Jew","","Secular","","באר שבע"
"426","2019-01-17 02:58:16","17/01/2019 10:09:34 am","Partial","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427","2019-01-17 03:12:09","17/01/2019 10:16:29 am","Complete","51","1","public_suit_individual_loss","","1","התרופה אלטרוקסין שפגעה בחולי תת פעילות בלוטת התריס","5","1","15","cash","2","","","זה ימנע הגשה של תביעות רבות","0","","","","","","","","","","","","","","1","4","","male","3","married","self_employed","3","Jew","","Traditional","","ראשון לציון"
"428","2019-01-17 03:12:14","17/01/2019 10:16:02 am","Complete","51","1","public_suit_individual_loss","","0","","4","1","10 שח","cash","1","","","סכום לא הגיוני","0","","","","","","","","","","","","","","0","2","","male","3","married","self_employed","1","Jew","","Secular","","נס ציונה"
"429","2019-01-17 03:12:16","17/01/2019 10:16:16 am","Complete","67","1","public_suit_individual_loss","","1","תביעה נגד סלקום על העלאת מחיר ואי שקיפות","5","1","10 שח","benefit_discount","1","","","זו רק דרך נוספת לעשוק את הציבור ולמנוע ממנו להלחם בגופים גדולים- אופייני לדיקטטורה שמנהיגה אילת שקד","0","","","","","","","","","","","","","","-99","2","","female","5","married","pension","3","Jew","","Secular","","שדה נחמיה"
"430","2019-01-17 03:12:31","17/01/2019 10:19:05 am","Complete","54","1","public_suit_individual_loss","","1","שופרסל, בגין הצגת מחירים מטעה","3","1","50","benefit_discount","1","","","מונע מקרים מוצדקים בד בבד עם הבלתי מוצדקים","0","","","","","","","","","","","","","","1","4","","female","4","divorced_separated","self_employed","3","Jew","","Secular","","כפר חסידים א'"
"431","2019-01-17 03:14:06","17/01/2019 10:17:24 am","Complete","22","1","public_suit_individual_loss","","0","","4","0","","","3","","","","0","","","","","","","","","","","","","","0","2","","male","2","single","unemployed","3","Jew","","Religious","","ירושלים"
"432","2019-01-17 03:14:37","17/01/2019 10:18:22 am","Complete","67","1","advance_public_rights","","1","תביעה ייצוגית נגד חברות הטבק","5","0","","","1","","","מדוע שנשלם עבור תביעה לגבי הזק שנגרם לנו?","0","","","","","","","","","","","","","","1","5","","female","3","married","pension","4","Jew","","Secular","","ראשון לציון"
"433","2019-01-17 03:14:44","17/01/2019 10:19:46 am","Complete","22","1","public_suit_individual_loss","","1","גואל רצון","3","0","","","2","","","התביעות נועדו להגן גם על החלשים בחברה לעכשיו הם לא יכולים להרשות זאת לעצמם אפילו בגלל האגרה ","1","","consumer","","","","","","spam","","","","","","1","5","","female","2","married","hired","3","Jew","","Secular","","מגדלים"
"434","2019-01-17 03:14:57","17/01/2019 11:03:39 am","Complete","54","1","advance_public_rights","","0","","4","0","","","5","כי אכן כל דבר רצים לבית המשפט ולא בהכרך מצדיק ויוצר עומס רב סחבת ","","","0","","","","","","","","","","","","","","0","3","","female","2","married","hired","2","Jew","","Religious","","חולון"
"435","2019-01-17 03:14:41","17/01/2019 10:22:10 am","Complete","45","1","public_suit_individual_loss","","0","","5","0","","","1","","","הסכום לא מוצדק אפילו ביחס לאגרות של תביעות אחרות במערכת המשפט","0","","","","","","","","","","","","","","1","5","","female","4","divorced_separated","hired","1","Muslim","","","","טירה"
"436","2019-01-17 03:15:46","17/01/2019 10:21:25 am","Complete","39","1","state_neglect","","0","","4","1","34","cash","3","","","","0","","","","","","","","","","","","","","0","5","","male","4","single","student","2","Jew","","Traditional","","יבנה"
"437","2019-01-17 03:16:15","17/01/2019 10:25:25 am","Complete","63","1","public_suit_individual_loss","","1","תנובה","3","1","16","cash","1","","","שרת המשפטים הנוכחית כנראה שונאת את הציבור הבוחר. עדין לא נוכחתי שעשתה משהו טוב למען הציבור. תביעה יצוגית צריכה להיות מכשיר שיגרום לחברות לחשוב שוב לפני שהם מתעמרים בלקוחותיהם. המהלך שלה הולך להקשות עד מאוד את הגשת התביעה הזו. בסופו של דבר תביעה שכזו יכולה לשפר את השירות לאזרח אך שרת המשפטים בזו מן הסתם אינה מעוניינת בכך.","0","","","","","","","","","","","","","","1","5","","female","3","divorced_separated","pension","3","Other","אתאיסטית","Secular","","חיפה"
"438","2019-01-17 03:10:37","17/01/2019 10:18:47 am","Complete","54","1","public_suit_individual_loss","","0","","3","1","20","benefit_discount","5","יש תביעות רבות שמוגשות לצורך סחטנות","","","0","","","","","","","","","","","","","","-99","99","","male","5","married","hired","4","Jew","","Secular","","מודיעין-מכבים-רעות*"
"439","2019-01-17 03:17:08","17/01/2019 10:22:36 am","Complete","56","1","public_suit_individual_loss","","0","","4","0","","","1","","","כי זה יניע אנשים שתביעתם צודקת מלהגישה עקב העלות האבסורדית","0","","","","","","","","","","","","","","-99","4","","female","3","married","hired","3","Jew","","Secular","","באר שבע"
"440","2019-01-17 03:13:49","17/01/2019 10:21:25 am","Complete","20","1","dont_know","","1","נגד חברה שפשטה רגל. היבואנים תבעו","4","0","","","2","","","מונע מאנשים להשיג את רצונם","0","","","","","","","","","","","","","","1","5","","female","4","single","student","3","Jew","","Ultra-orthodox","","רמת גן"
"441","2019-01-17 03:18:03","17/01/2019 10:21:36 am","Complete","36","1","advance_public_rights","","1"," פלאפון","5","1","30","cheque","4","טיפול מהיר ולבנטי","","","0","","","","","","","","","","","","","","1","5","","male","4","married","hired","3","Jew","","Secular","","פתח תקווה"
"442","2019-01-17 03:18:28","17/01/2019 10:09:25 pm","Complete","38","1","public_suit_individual_loss","","0","","4","1","לא זוכר","cash","3","","תומך בסינון ולא בהשתקה  חושב שנכון להחזיר כסף אם תימצא תועלת ציבור ","","0","","","","","","","","","","","","","","-99","3","","male","5","married","hired","4","Jew","","Religious","","נתניה"
"443","2019-01-17 03:19:01","17/01/2019 10:22:28 am","Complete","23","0","","","0","","4","0","","","3","","אני לא בקיאה ","","0","","","","","","","","","","","","","","1","4","","female","2","single","student","4","Jew","","Secular","","אשדוד"
"444","2019-01-17 03:19:42","17/01/2019 10:29:33 am","Complete","57","1","public_suit_individual_loss","","1","נגד חברת פלאפון","4","0","","","2","","","הדבר נועד להרחיק תביעות שווא, אבל יגרום להסרת הרבה תביעות חשובות","0","","","","","","","","","","","","","","-99","4","","male","3","married","hired","4","Jew","","Secular","","פרדס חנה-כרכור"
"445","2019-01-17 03:20:09","17/01/2019 10:30:04 am","Complete","52","1","advance_public_rights","","1","חבר תבע מעסיק שלא שילם ביטוח לאומי וזכה בתביעה ובעקבות זאת כל שאר העובדים קיבלו את הפיצויים בניכוי אחוז שהגיע לתובע הראשון שזכה בתביעה","5","0","","","1","","","המחיר גבוה, אני חושב שמי שמטריד את בתי המשפט ישלם קנס ולכל אחד יש זכות לתבוע אבל לא במחיר כזה גבוה של 8000 ש""ח - העשירים יתעשרו ומעטי יכולת לא יגישו תביעות","0","","","","","","","","","","","","","","-99","6","תלוי מה הרווחים של המפעל ומה מטרתו, ומה קורה עם הריחות בישובים?","male","3","divorced_separated","hired","4","Jew","","Secular","","תל אביב -יפו"
"446","2019-01-17 03:20:21","17/01/2019 10:25:59 am","Complete","40","1","public_suit_individual_loss","","1","תנובה","3","1","13","cash","2","","","סוג השרות הזה צריך להיות פתוח לכולם. עדיף לרדוף תובעים סדרתיים, שידם משגת","0","","","","","","","","","","","","","","-99","1","","female","4","single","hired","4","Jew","","Secular","","מיתר"
"447","2019-01-17 03:20:42","17/01/2019 10:24:23 am","Complete","22","1","public_suit_individual_loss","","0","","4","0","","","4","","","","0","","","","","","","","","","","","","","0","5","","female","3","single","hired","2","Jew","","Secular","","באר שבע"
"448","2019-01-17 03:21:53","17/01/2019 10:28:49 am","Complete","53","1","advance_public_rights","","1","תביעה נגד תנובה","5","1","4","cash","1","","","בתביעה יצוגית העיקר איננו הפיצוי הכספי שמקבל כל אחד מהתובעים ולכן הסכום אותו קבעה השרה הוא שערורייתי","0","","","","","","","","","","","","","","1","5","","female","4","single","pension","3","Jew","","Secular","","רעננה"
"449","2019-01-17 03:22:04","17/01/2019 10:27:02 am","Complete","43","1","public_suit_individual_loss","","0","","5","0","","","4","האמת יוצאת לאור.צדק","","","0","","","","","","","","","","","","","","0","99","","female","3","married","pension","2","Jew","","Secular","","בנימינה-גבעת עדה*"
"450","2019-01-17 03:22:08","17/01/2019 10:31:38 am","Complete","38","1","public_suit_individual_loss","","1","שופרסל","4","1","+-7 ש״ח","coupon","1","","","במקום לעבוד היטב מנסים להקשות את התהליך פניה","0","","","","","","","","","","","","","","-99","99","","female","3","married","hired","3","Jew","","Secular","","טירת כרמל"
"451","2019-01-17 03:22:40","17/01/2019 10:28:13 am","Complete","43","1","public_suit_individual_loss","","0","","4","0","","","4","","","","0","","","","","","","","","","","","","","-99","99","","female","4","married","housewife","3","Jew","","Secular","","קריית ים"
"452","2019-01-17 03:23:12","17/01/2019 10:25:39 am","Complete","22","1","state_neglect","","0","","5","0","","","3","","אני חושבת שזה תקין אחרת כל בית המשפט יהיה מלא בתביעות סתמיות ולכן לא יתן מקום ובמה לתביעות קשות ","","0","","","","","","","","","","","","","","1","1","","female","4","single","hired","4","Jew","","Traditional","","תל אביב"
"453","2019-01-17 03:23:40","17/01/2019 10:26:35 am","Complete","40","1","public_suit_individual_loss","","0","","3","1","4","benefit_discount","3","","לא מזיק לא מועיל","","0","","","","","","","","","","","","","","1","99","","female","4","married","hired","1","Jew","","Secular","","חיפה"
"454","2019-01-17 03:23:43","17/01/2019 10:36:46 am","Complete","68","1","public_suit_individual_loss","","1","נגד תנובה","3","1","12 ש""ח","cash","3","","האמת היא שמהתביעה הייצוגית הציבור מקבל אגורות והחברה המשלמת תיאלץ לעלות מחירים כי היא צריכה לשלם ורוב הכסף לא מגיע לציבור...","","0","","","","","","","","","","","","","","0","5","","male","3","married","pension","2","Jew","","Secular","","רמת גן"
"455","2019-01-17 03:24:51","17/01/2019 10:36:18 am","Complete","60","1","advance_public_rights","","0","","4","0","","","2","","","כי לאנשים אין הרבה כסף כדי לשלם את האגרה הזאת יש  הרבה אנשים במדינה הזאת שהם השיכבה החלשה במדינה הזאת אז במקום לעזור לאנשים האלה רק מראים להם שאין צדק במדינה הזאת בכלל","0","","","","","","","","","","","","","","1","5","","female","2","married","hired","1","Jew","","Religious","","מעלה אדומים"
"456","2019-01-17 03:24:56","17/01/2019 10:28:24 am","Complete","41","1","public_suit_individual_loss","","0","","5","1","2","cash","2","","","מונע מהציבור הרחב להגיש תביעות","0","","","","","","","","","","","","","","1","99","","male","5","married","hired","4","Jew","","Secular","","נתניה"
"457","2019-01-17 03:25:35","17/01/2019 10:28:48 am","Complete","62","1","public_suit_individual_loss","","0","","4","0","","","2","","","עמלה גבוהה","0","","","","","","","","","","","","","","1","5","","female","3","married","pension","3","Jew","","Secular","","חדרה"
"458","2019-01-17 03:26:02","17/01/2019 10:29:07 am","Complete","38","1","public_suit_individual_loss","","1","הוט","4","1","סרטים חינם בהוט","coupon","2","","","יוגשו פחות תביעות ייצוגיות וזה יפגע בזכויות האזרח ","0","","","","","","","","","","","","","","-99","1","","male","4","married","hired","4","Jew","","Secular","","רמת גן"
"459","2019-01-17 03:26:00","17/01/2019 10:32:02 am","Complete","43","1","state_neglect","","1","נסעתי בכביש 6 וקיבלתי כסף ומכתב על תביעה יצוגית","4","1","45","cheque","2","","","פחות יתבעו עם המחיר הוא כזה","0","","","","","","","","","","","","","","1","4","","male","3","married","hired","1","Jew","","Traditional","","ראשון לציון"
"460","2019-01-17 03:26:53","17/01/2019 10:38:52 am","Complete","36","1","dont_know","","1","רמדיה","5","-99","","","3","","","","0","","","","","","","","","","","","","","-99","99","","female","3","married","housewife","1","Jew","","Traditional","","רמת גן"
"461","2019-01-17 03:27:07","17/01/2019 10:32:54 am","Complete","48","1","public_suit_individual_loss","","1","שופרסל","5","1","20","benefit_discount","4","הפחתת מספר תביעות הסרק שיסייעו לתהליך מהיר יותר לתביעות מוצדקות","","","0","","","","","","","","","","","","","","-99","4","","male","2","married","hired","4","Jew","","Traditional","","תל אביב -יפו"
"462","2019-01-17 03:27:14","17/01/2019 10:27:50 am","Partial","18","1","dont_know","","0","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"463","2019-01-17 03:28:07","17/01/2019 10:34:22 am","Complete","67","1","advance_public_rights","","1","נגד ישרוטל על עישון באזורים הפתוחים במלונות שלהם","3","1","300","coupon","2","","","כשהעות גבוהה,אנשים יוותרו על תביעות","0","","","","","","","","","","","","","","1","99","","female","4","married","pension","4","Jew","","Secular","","תל אביב -יפו"
"464","2019-01-17 03:29:21","17/01/2019 10:33:57 am","Complete","36","1","advance_public_rights","","0","","4","1","4","benefit_discount","1","","","מכיוון שהחוק גורם למגישי התביעות לא להגיש אותן, גם ככה ישנה בירוקרטיה מאחורי כל תביעה והחוק בא לטובת החברות הגדולות במקום לטובת הצרכנים הקטנים","0","","","","","","","","","","","","","","1","5","","male","4","married","hired","3","Jew","","Religious","","טירת כרמל"
"465","2019-01-17 03:31:21","17/01/2019 10:34:22 am","Complete","55","1","state_neglect","","0","","5","0","","","4","נראה לי הוגן","","","0","","","","","","","","","","","","","","1","2","","male","4","divorced_separated","hired","3","Jew","","Secular","","חולון"
"466","2019-01-17 03:31:21","17/01/2019 10:32:10 am","Partial","50","1","state_neglect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"467","2019-01-17 03:32:55","17/01/2019 10:37:49 am","Complete","45","1","public_suit_individual_loss","","1","פורד תנובה","4","0","","","2","","","חשוב שיהיה אפשר להגיש תביעה","0","","","","","","","","","","","","","","1","5","","male","3","married","hired","3","Jew","","Religious","","חשמונאים"
"468","2019-01-17 03:35:15","17/01/2019 10:40:42 am","Complete","43","1","public_suit_individual_loss","","0","","4","0","","","3","","חוק טוב, סכום גדול מידי.","","0","","","","","","","","","","","","","","1","5","","male","4","married","self_employed","4","Jew","","Secular","","נס ציונה"
"469","2019-01-17 03:02:04","17/01/2019 10:52:23 am","Complete","40","1","public_suit_individual_loss","","0","","4","-99","","","3","","יכול לצמצם תביעות שווא ","","0","","","","","","","","","","","","","","1","4","","male","3","single","hired","4","Jew","","Traditional","","חולון"
"470","2019-01-17 03:44:30","17/01/2019 10:47:13 am","Complete","36","1","public_suit_individual_loss","","0","","2","1","5","cash","5","עומס מיותר על בתי המשפט. ","","","0","","","","","","","","","","","","","","1","5","","male","5","married","hired","4","Jew","","Religious","","נווה דניאל"
"471","2019-01-17 03:45:15","17/01/2019 10:52:54 am","Complete","19","1","public_suit_individual_loss","","1","תביעות על חברות סלולר בנוגע לשירות במוקד פניות הציבור","4","0","","","4","כיון שיש עורכי דין. מגישים תביעות ללא בקרה והיום יש מימון המוניםוכך הציבור ישפוט כל תביעה ","","","0","","","","","","","","","","","","","","0","3","","male","3","single","student","3","Jew","","Ultra-orthodox","","ירושלים"
"472","2019-01-17 03:06:13","17/01/2019 11:32:48 am","Complete","33","1","public_suit_individual_loss","","0","","4","0","","","1","","","הוא לא לטובת הציבור ","0","","","","","","","","","","","","","","1","4","","female","5","married","hired","4","Jew","","Secular","","ירושלים"
"473","2019-01-17 03:50:34","17/01/2019 10:54:29 am","Complete","50","1","advance_public_rights","","0","","3","1","20","coupon","2","","","זה יכול למנוע הגשת תביעות בגלל מצוקה כלכלית","0","","","","","","","","","","","","","","1","3","","male","3","married","hired","5","Jew","","Secular","","ראשון לציון"
"474","2019-01-17 03:51:59","17/01/2019 10:56:48 am","Complete","46","1","advance_public_rights","","0","","3","-99","","","2","","","סכום מאוד גבוה","0","","","","","","","","","","","","","","1","99","","male","4","single","unemployed","1","Jew","","Secular","","קריית טבעון"
"475","2019-01-17 03:55:54","17/01/2019 11:00:48 am","Complete","69","1","public_suit_individual_loss","","0","","5","1","20","cash","2","","","השרה הנכבדה פועלת רבות לצמצום הדמוקרטיה, כולל צעד זה. תומכת בחברות הגדולות ובעלי ההון.","0","","","","","","","","","","","","","","-99","5","","male","5","married","pension","5","Jew","","Secular","","חולון"
"476","2019-01-17 03:56:23","17/01/2019 11:00:23 am","Complete","50","1","public_suit_individual_loss","","0","","4","0","","","4","למנוע מצב של תביעות שאין להן בסיס","","","0","","","","","","","","","","","","","","0","5","","male","2","married","hired","2","Jew","","Secular","","כברי"
"477","2019-01-17 03:56:42","17/01/2019 11:00:12 am","Partial","61","1","advance_public_rights","","0","","4","0","","","1","","","כי היא נועדה למנוע הגשת תביעות","0","","","","","","","","","","","","","","1","5","","","","","","","","","","",""
"478","2019-01-17 03:57:37","17/01/2019 11:00:25 am","Complete","22","1","advance_public_rights","","1","קוטג","5","0","","","1","","","זכויות הפרט","0","","","","","","","","","","","","","","1","4","","male","3","single","hired","2","Jew","","Secular","","חיפה"
"479","2019-01-17 03:58:20","17/01/2019 11:06:21 am","Complete","44","1","public_suit_individual_loss","","1","תנובה, תיאום מחירי מבצעים ברשתות ","4","1","13","cash","2","","","ברוב המקרים מדובר בנזק כספי קטן לפרט הבודד שבוחר להגיש את התביעה בשם שאר הנפגעים ועלות האגרה אינה סבירה ביחס לגובה הנזק האישי. עלות זו להערכתי תמנע ממי שניזוק להגיש תביעה ובכך מובילה לעיוות דין ופגיעה בצדק, מאחר והחברות שהתעשרו שלא כחוק לא יצטרכו לתת את הדין לעוול הצרכני שגרמו. ","0","","","","","","","","","","","","","","1","5","","male","5","married","hired","4","Jew","","Secular","","אזור"
"480","2019-01-17 03:59:09","17/01/2019 11:00:46 am","Complete","43","1","public_suit_individual_loss","","1","בנק דיסקונט","5","1","3","cash","5","מה שיעזור לציבור זה נהדר","","","0","","","","","","","","","","","","","","0","1","","male","3","divorced_separated","hired","4","Jew","","Religious","","ירושלים"
"481","2019-01-17 03:59:46","17/01/2019 11:09:46 am","Complete","22","1","public_suit_individual_loss","","1","רמדיה","5","0","","","1","","","נגד העם והדמוקרטיה. עילה לתביעה זהו דבר אובייקטיבי ולא סובייקטיבי לפי ראות עיניה ודעתה האישית של שרת המשפטים. עוד דרך מלוכלכת ולא הגונה מצד המממשלה לגבות תשלום מהאזרחים עבור שירותים בסיסיים שהיא אמורה לספק להם.","0","","","","","","","","","","","","","","-99","5","","male","4","single","student","4","Jew","","Secular","","קריית אונו"
